Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
28418870,07/07/2014 12:00:00 AM,04/29/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11412,112-30 196 STREET,196 STREET,112 ROAD,113 AVENUE,,,ADDRESS,Saint Albans,,N/A,Pending,08/06/2014 05:24:05 PM,07/07/2014 05:33:38 PM,12 QUEENS,QUEENS,1051044,194752,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7009739346,-73.7591068216,"(40.70097393456036, -73.75910682156663)"
28421085,07/07/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11216,1325 FULTON STREET,FULTON STREET,NOSTRAND AVENUE,VERONA PLACE,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/06/2014 12:30:41 PM,07/07/2014 12:39:17 PM,03 BROOKLYN,BROOKLYN,998564,187145,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6803349845,-73.9483924656,"(40.68033498452195, -73.94839246560717)"
28421070,07/07/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11206,500 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,NOSTRAND AVENUE,MARCY AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/06/2014 01:58:51 PM,07/07/2014 02:05:52 PM,03 BROOKLYN,BROOKLYN,998139,192044,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6937822916,-73.9499146564,"(40.69378229157198, -73.94991465644918)"
28417160,07/07/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Day Care/Nursery,11219,5105 FT HAMILTON PARKWAY,FT HAMILTON PARKWAY,51 STREET,52 STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/06/2014 10:02:50 PM,07/07/2014 10:06:17 PM,12 BROOKLYN,BROOKLYN,984468,171470,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6373221279,-73.9992145319,"(40.637322127875585, -73.99921453191904)"
28411316,07/06/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11103,30-24 42 STREET,42 STREET,30 AVENUE,NEWTOWN ROAD,,,ADDRESS,Astoria,,N/A,Assigned,08/05/2014 11:31:56 PM,07/08/2014 08:22:27 AM,01 QUEENS,QUEENS,1008080,217066,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7624403573,-73.9139776667,"(40.76244035727676, -73.91397766670835)"
28414504,07/06/2014 12:00:00 AM,07/03/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10458,2550 BRIGGS AVENUE,BRIGGS AVENUE,COLES LANE,EAST 194 STREET,,,ADDRESS,BRONX,,N/A,Pending,08/05/2014 05:15:48 AM,07/06/2014 05:24:10 AM,07 BRONX,BRONX,1013533,253720,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8630289072,-73.8941333512,"(40.8630289071833, -73.8941333512083)"
28412349,07/06/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11436,138-16 LINDEN BOULEVARD,LINDEN BOULEVARD,I 678,139 STREET,,,ADDRESS,Jamaica,,N/A,Assigned,08/05/2014 12:01:30 PM,07/06/2014 12:09:48 PM,12 QUEENS,QUEENS,1038345,188228,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6831538473,-73.804958102,"(40.68315384726602, -73.80495810199598)"
28414507,07/06/2014 12:00:00 AM,05/05/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11205,115 CARLTON AVENUE,CARLTON AVENUE,CUMBERLAND WALK,BEND,,,ADDRESS,BROOKLYN,,N/A,Pending,08/05/2014 10:08:57 PM,05/05/2014 12:00:00 AM,02 BROOKLYN,BROOKLYN,991705,192209,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6942429369,-73.9731162214,"(40.694242936913945, -73.97311622136927)"
28411303,07/06/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10035,248 EAST 119 STREET,EAST 119 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Assigned,08/05/2014 07:36:53 AM,07/06/2014 07:45:44 AM,11 MANHATTAN,MANHATTAN,1001558,230527,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7994024002,-73.937486314,"(40.799402400151294, -73.93748631396078)"
28415159,07/06/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11426,,,,,249 STREET,ELKMONT AVENUE,INTERSECTION,Bellerose,,N/A,Assigned,08/05/2014 09:01:43 AM,07/06/2014 09:04:41 AM,13 QUEENS,QUEENS,1061221,210912,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7452463303,-73.7222187907,"(40.74524633032289, -73.72221879068493)"
28414974,07/06/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11209,280 73 STREET,73 STREET,RIDGE BOULEVARD,3 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/05/2014 11:23:06 PM,07/06/2014 12:00:00 AM,10 BROOKLYN,BROOKLYN,976481,169900,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6330094074,-74.0279904003,"(40.633009407404785, -74.02799040030945)"
28412901,07/06/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11233,1350 HERKIMER STREET,HERKIMER STREET,MONACO PLACE,EASTERN PARKWAY,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/05/2014 07:07:45 PM,07/06/2014 07:18:49 PM,16 BROOKLYN,BROOKLYN,1009535,186086,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6774037312,-73.9088417414,"(40.67740373120939, -73.90884174144776)"
28413966,07/06/2014 12:00:00 AM,06/10/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10034,64 VERMILYEA AVENUE,VERMILYEA AVENUE,ACADEMY STREET,WEST 204 STREET,,,ADDRESS,NEW YORK,,N/A,Pending,08/05/2014 09:52:22 PM,07/06/2014 09:55:28 PM,12 MANHATTAN,MANHATTAN,1005353,254658,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8656267765,-73.9237034831,"(40.86562677647935, -73.92370348310115)"
28413393,07/06/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10036,454 WEST 47 STREET,WEST 47 STREET,9 AVENUE,10 AVENUE,,,ADDRESS,NEW YORK,,N/A,Assigned,08/05/2014 12:59:51 PM,07/06/2014 01:07:06 PM,04 MANHATTAN,MANHATTAN,986510,216982,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7622416257,-73.9918418018,"(40.76224162566698, -73.9918418018379)"
28414485,07/06/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10025,302 WEST 105 STREET,WEST 105 STREET,WEST END AVENUE,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,N/A,Assigned,08/05/2014 08:10:40 PM,07/06/2014 08:16:07 PM,07 MANHATTAN,MANHATTAN,992750,231124,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8010538649,-73.9692986203,"(40.801053864870504, -73.96929862028756)"
28411829,07/06/2014 12:00:00 AM,05/20/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10023,262 WEST END AVENUE,WEST END AVENUE,WEST 72 STREET,WEST 73 STREET,,,ADDRESS,NEW YORK,,N/A,Pending,08/05/2014 10:46:45 AM,07/06/2014 10:51:15 AM,07 MANHATTAN,MANHATTAN,988572,223418,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7799059992,-73.9843942096,"(40.77990599921626, -73.98439420957315)"
28413592,07/06/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11232,701 4 AVENUE,4 AVENUE,22 STREET,23 STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/05/2014 09:21:25 AM,07/06/2014 09:26:17 AM,07 BROOKLYN,BROOKLYN,985217,180424,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6618988647,-73.9965145529,"(40.661898864675436, -73.99651455286026)"
28414968,07/06/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11429,215-15 106 AVENUE,106 AVENUE,215 STREET,216 STREET,,,ADDRESS,Queens Village,,N/A,Assigned,08/05/2014 10:03:47 PM,07/06/2014 10:09:36 PM,13 QUEENS,QUEENS,1055431,198475,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7111584467,-73.7432457978,"(40.71115844666629, -73.74324579777264)"
28412934,07/06/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11229,2205 EAST 15 STREET,EAST 15 STREET,AVENUE V,GRAVESEND NECK ROAD,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/05/2014 06:12:52 PM,07/06/2014 06:28:19 PM,15 BROOKLYN,BROOKLYN,996490,156551,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.5963641167,-73.9559255395,"(40.596364116727194, -73.95592553945275)"
28413388,07/06/2014 12:00:00 AM,07/24/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11203,1400 TROY AVENUE,TROY AVENUE,FOSTER AVENUE,FARRAGUT ROAD,,,ADDRESS,BROOKLYN,,N/A,Closed,08/05/2014 04:39:45 PM,07/24/2014 12:00:00 AM,17 BROOKLYN,BROOKLYN,1002355,171796,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6381984271,-73.9347656529,"(40.63819842710784, -73.93476565289406)"
28411322,07/06/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10001,518 WEST 27TH STREET,WEST 27TH STREET,,,,,LATLONG,NEW YORK,,N/A,Assigned,08/05/2014 04:56:34 PM,07/06/2014 04:59:21 PM,Unspecified MANHATTAN,MANHATTAN,983322,212676,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7504229932,-74.0033493207,"(40.7504229931517, -74.00334932067759)"
28412501,07/06/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10461,1526 OVERING STREET,OVERING STREET,GLEBE AVENUE,ST RAYMONDS AVENUE,,,ADDRESS,BRONX,,N/A,Assigned,08/05/2014 09:18:12 AM,07/06/2014 09:23:12 AM,10 BRONX,BRONX,1026777,245840,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8413468134,-73.8463024686,"(40.841346813399966, -73.84630246862761)"
28413413,07/06/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11237,1364 HANCOCK STREET,HANCOCK STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/05/2014 11:32:06 PM,07/06/2014 12:00:00 AM,04 BROOKLYN,BROOKLYN,1009590,192433,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6948246268,-73.9086195833,"(40.69482462680697, -73.90861958325677)"
28412410,07/06/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11208,1062 LIBERTY AVENUE,LIBERTY AVENUE,CRESCENT STREET,HEMLOCK STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/05/2014 10:37:47 AM,07/06/2014 10:51:13 AM,05 BROOKLYN,BROOKLYN,1020275,186410,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6782558445,-73.87011988,"(40.6782558445454, -73.87011987996058)"
28412492,07/06/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11417,135-19 95 STREET,95 STREET,LINDEN BOULEVARD,PITKIN AVENUE,,,ADDRESS,Ozone Park,,N/A,Assigned,08/05/2014 03:52:02 PM,07/06/2014 04:01:08 PM,10 QUEENS,QUEENS,1028220,184770,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6737185227,-73.8414867069,"(40.67371852273823, -73.84148670687631)"
28412909,07/06/2014 12:00:00 AM,06/25/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11385,1894 CORNELIA STREET,CORNELIA STREET,ONDERDONK AVENUE,WOODWARD AVENUE,,,ADDRESS,Ridgewood,,N/A,Pending,08/05/2014 12:14:26 PM,07/06/2014 12:24:32 PM,05 QUEENS,QUEENS,1011179,195360,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7028538617,-73.9028776763,"(40.702853861651846, -73.9028776763456)"
28410667,07/06/2014 12:00:00 AM,06/02/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11206,63 MONTROSE AVENUE,MONTROSE AVENUE,LORIMER STREET,LEONARD STREET,,,ADDRESS,BROOKLYN,,N/A,Pending,08/05/2014 12:16:24 AM,07/06/2014 12:19:05 AM,01 BROOKLYN,BROOKLYN,998824,196835,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7069313625,-73.9474341,"(40.706931362524664, -73.9474341000148)"
28413965,07/06/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11223,1668 WEST 6 STREET,WEST 6 STREET,AVENUE P,QUENTIN ROAD,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/05/2014 08:18:30 PM,07/06/2014 08:28:56 PM,11 BROOKLYN,BROOKLYN,989958,160324,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6067268493,-73.9794431322,"(40.60672684925693, -73.97944313217396)"
28414969,07/06/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11220,730 60 STREET,60 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/05/2014 01:29:30 PM,07/06/2014 01:35:22 PM,07 BROOKLYN,BROOKLYN,981207,171110,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6363334846,-74.0109639631,"(40.636333484564084, -74.01096396314539)"
28413931,07/06/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11415,120-07 85 AVENUE,85 AVENUE,120 STREET,121 STREET,,,ADDRESS,Kew Gardens,,N/A,Assigned,08/05/2014 09:41:31 AM,07/06/2014 09:54:05 AM,09 QUEENS,QUEENS,1031103,195475,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7030864456,-73.831018976,"(40.703086445562114, -73.83101897596852)"
28415035,07/06/2014 12:00:00 AM,04/28/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11222,75 EAGLE STREET,EAGLE STREET,FRANKLIN STREET,MANHATTAN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,08/05/2014 03:18:53 PM,07/06/2014 03:25:13 PM,01 BROOKLYN,BROOKLYN,995952,207028,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7349129496,-73.9577751843,"(40.734912949579495, -73.95777518433285)"
28410050,07/05/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11691,15-07 EGMONT PLACE,EGMONT PLACE,MOTT AVENUE,DEAD END,,,ADDRESS,Far Rockaway,,N/A,Assigned,08/04/2014 06:42:32 PM,07/05/2014 06:48:22 PM,14 QUEENS,QUEENS,1049128,162188,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6116074709,-73.7663301424,"(40.61160747087336, -73.76633014243131)"
28409367,07/05/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10463,135 WEST 238 STREET,WEST 238 STREET,FT INDEPENDENCE STREET,BEND,,,ADDRESS,BRONX,,N/A,Assigned,08/04/2014 04:18:47 PM,07/05/2014 04:34:13 PM,08 BRONX,BRONX,1012544,261188,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8835294841,-73.8976773358,"(40.883529484075694, -73.89767733584449)"
28410593,07/05/2014 12:00:00 AM,04/22/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,11221,507 HART STREET,HART STREET,BROADWAY,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,08/04/2014 04:22:09 PM,07/05/2014 04:30:06 PM,04 BROOKLYN,BROOKLYN,1003391,192806,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6958640035,-73.9309731773,"(40.69586400352029, -73.93097317725652)"
28408720,07/05/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11415,120-07 85 AVENUE,85 AVENUE,120 STREET,121 STREET,,,ADDRESS,Kew Gardens,,N/A,Assigned,08/04/2014 11:25:50 AM,07/05/2014 11:31:53 AM,09 QUEENS,QUEENS,1031103,195475,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7030864456,-73.831018976,"(40.703086445562114, -73.83101897596852)"
28408041,07/05/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11213,1504 PRESIDENT STREET,PRESIDENT STREET,ALBANY AVENUE,TROY AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/04/2014 03:21:43 PM,07/05/2014 03:29:16 PM,09 BROOKLYN,BROOKLYN,1001286,182436,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6674050209,-73.9385905026,"(40.6674050209068, -73.9385905025848)"
28406958,07/05/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11221,932 BUSHWICK AVENUE,BUSHWICK AVENUE,GREENE AVENUE,BLEECKER STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/04/2014 02:34:31 PM,07/05/2014 02:39:14 PM,04 BROOKLYN,BROOKLYN,1005327,191687,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6927882098,-73.9239950233,"(40.69278820982941, -73.92399502326275)"
28408689,07/05/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Catch Basin/Sewer,11385,78-22 79 LANE,79 LANE,DEAD END,78 ROAD,,,ADDRESS,Ridgewood,,N/A,Assigned,08/04/2014 07:43:38 PM,07/05/2014 07:46:17 PM,05 QUEENS,QUEENS,1020459,195996,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7045664231,-73.8694049856,"(40.704566423078504, -73.86940498560007)"
28408064,07/05/2014 12:00:00 AM,06/25/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11385,1706 GATES AVENUE,GATES AVENUE,CYPRESS AVENUE,SENECA AVENUE,,,ADDRESS,Ridgewood,,N/A,Pending,08/04/2014 05:03:21 PM,07/05/2014 05:10:39 PM,05 QUEENS,QUEENS,1009384,195169,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7023348923,-73.9093522442,"(40.702334892265895, -73.90935224422478)"
28408701,07/05/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10452,1035 WOODYCREST AVENUE,WOODYCREST AVENUE,WEST 164 STREET,WEST 165 STREET,,,ADDRESS,BRONX,,N/A,Assigned,08/04/2014 09:23:13 AM,07/05/2014 09:31:19 AM,04 BRONX,BRONX,1004319,242888,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8333240288,-73.9274770715,"(40.833324028823, -73.9274770714963)"
28410587,07/05/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11378,,,,,60 AVENUE,70 STREET,INTERSECTION,Maspeth,,N/A,Assigned,08/04/2014 10:37:44 AM,07/05/2014 10:43:36 AM,05 QUEENS,QUEENS,1014846,202661,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7228814317,-73.8896190805,"(40.722881431730244, -73.88961908049565)"
28406814,07/05/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10463,3200 BAILEY AVENUE,BAILEY AVENUE,SUMMIT PLACE,WEST 233 STREET,,,ADDRESS,BRONX,,N/A,Assigned,08/04/2014 05:23:36 PM,07/05/2014 05:29:36 PM,08 BRONX,BRONX,1011461,259541,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8790123902,-73.9016005937,"(40.87901239022348, -73.90160059369056)"
28408037,07/05/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10026,2177 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST 117 STREET,WEST 118 STREET,,,ADDRESS,NEW YORK,,N/A,Assigned,08/04/2014 08:55:22 AM,07/05/2014 08:59:09 AM,10 MANHATTAN,MANHATTAN,996798,232704,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8053857093,-73.954674589,"(40.805385709288934, -73.95467458898814)"
