GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36061003001,36061003001,"Census Tract 30.01, New York County, New York",2310,161,139,68,2171,174
1400000US36061003002,36061003002,"Census Tract 30.02, New York County, New York",1773,94,147,74,1626,110
1400000US36061003100,36061003100,"Census Tract 31, New York County, New York",753,58,189,50,564,70
1400000US36061003200,36061003200,"Census Tract 32, New York County, New York",4517,256,651,143,3866,310
1400000US36061003300,36061003300,"Census Tract 33, New York County, New York",2373,167,1096,155,1277,164
1400000US36061003400,36061003400,"Census Tract 34, New York County, New York",3841,184,354,156,3487,238
1400000US36061003601,36061003601,"Census Tract 36.01, New York County, New York",1421,98,162,64,1259,108
1400000US36061003602,36061003602,"Census Tract 36.02, New York County, New York",1387,97,120,53,1267,106
1400000US36061003700,36061003700,"Census Tract 37, New York County, New York",1316,121,552,105,764,108
1400000US36061003800,36061003800,"Census Tract 38, New York County, New York",5048,337,449,158,4599,348
1400000US36061003900,36061003900,"Census Tract 39, New York County, New York",2515,268,822,151,1693,214
1400000US36061004000,36061004000,"Census Tract 40, New York County, New York",4233,227,492,205,3741,268
1400000US36061004100,36061004100,"Census Tract 41, New York County, New York",3312,219,341,149,2971,219
1400000US36061004200,36061004200,"Census Tract 42, New York County, New York",1527,150,593,105,934,132
1400000US36061004300,36061004300,"Census Tract 43, New York County, New York",2347,207,240,106,2107,216
1400000US36061004400,36061004400,"Census Tract 44, New York County, New York",8014,318,0,18,8014,318
1400000US36061004500,36061004500,"Census Tract 45, New York County, New York",433,75,210,48,223,68
1400000US36061004700,36061004700,"Census Tract 47, New York County, New York",1341,102,340,82,1001,124
1400000US36061004800,36061004800,"Census Tract 48, New York County, New York",3481,180,1378,193,2103,189
1400000US36061004900,36061004900,"Census Tract 49, New York County, New York",2550,187,628,133,1922,208
1400000US36061005000,36061005000,"Census Tract 50, New York County, New York",2998,184,1211,203,1787,196
1400000US36061005200,36061005200,"Census Tract 52, New York County, New York",1459,116,727,128,732,118
1400000US36061005400,36061005400,"Census Tract 54, New York County, New York",2581,171,1356,199,1225,187
1400000US36061005501,36061005501,"Census Tract 55.01, New York County, New York",2179,186,409,151,1770,183
1400000US36061005502,36061005502,"Census Tract 55.02, New York County, New York",1224,96,441,101,783,112
1400000US36061005600,36061005600,"Census Tract 56, New York County, New York",1645,201,635,166,1010,151
1400000US36061005700,36061005700,"Census Tract 57, New York County, New York",1650,99,662,112,988,113
1400000US36061005800,36061005800,"Census Tract 58, New York County, New York",1985,131,87,70,1898,145
1400000US36061005900,36061005900,"Census Tract 59, New York County, New York",2887,207,1796,222,1091,192
1400000US36061006000,36061006000,"Census Tract 60, New York County, New York",2400,107,0,16,2400,107
1400000US36061006100,36061006100,"Census Tract 61, New York County, New York",2275,178,1139,166,1136,187
1400000US36061006200,36061006200,"Census Tract 62, New York County, New York",1311,83,0,11,1311,83
1400000US36061006300,36061006300,"Census Tract 63, New York County, New York",3754,251,1311,192,2443,284
1400000US36061006400,36061006400,"Census Tract 64, New York County, New York",4401,312,1190,250,3211,302
1400000US36061006500,36061006500,"Census Tract 65, New York County, New York",3014,193,315,122,2699,218
1400000US36061006600,36061006600,"Census Tract 66, New York County, New York",6030,448,1532,364,4498,482
1400000US36061006700,36061006700,"Census Tract 67, New York County, New York",3268,267,684,169,2584,283
1400000US36061006800,36061006800,"Census Tract 68, New York County, New York",3854,304,1042,239,2812,280
1400000US36061006900,36061006900,"Census Tract 69, New York County, New York",1244,125,490,75,754,119
1400000US36061007000,36061007000,"Census Tract 70, New York County, New York",4702,344,1026,290,3676,383
1400000US36061007100,36061007100,"Census Tract 71, New York County, New York",3413,217,1102,193,2311,257
1400000US36061007200,36061007200,"Census Tract 72, New York County, New York",4098,391,1076,240,3022,351
1400000US36061007300,36061007300,"Census Tract 73, New York County, New York",3815,285,892,219,2923,344
1400000US36061007400,36061007400,"Census Tract 74, New York County, New York",2084,184,595,148,1489,218
1400000US36061007500,36061007500,"Census Tract 75, New York County, New York",2592,138,1062,195,1530,228
1400000US36061007600,36061007600,"Census Tract 76, New York County, New York",1097,117,155,62,942,113
1400000US36061007700,36061007700,"Census Tract 77, New York County, New York",3564,287,973,230,2591,297
1400000US36061007800,36061007800,"Census Tract 78, New York County, New York",4424,304,1596,278,2828,355
1400000US36061007900,36061007900,"Census Tract 79, New York County, New York",2722,183,912,201,1810,216
1400000US36061008000,36061008000,"Census Tract 80, New York County, New York",3158,201,1332,193,1826,232
1400000US36061008100,36061008100,"Census Tract 81, New York County, New York",4883,329,1632,339,3251,378
1400000US36061008200,36061008200,"Census Tract 82, New York County, New York",1906,193,933,190,973,149
1400000US36061008300,36061008300,"Census Tract 83, New York County, New York",2047,167,301,110,1746,180
1400000US36061008400,36061008400,"Census Tract 84, New York County, New York",930,114,142,64,788,105
1400000US36061008601,36061008601,"Census Tract 86.01, New York County, New York",1302,110,322,68,980,118
1400000US36061008602,36061008602,"Census Tract 86.02, New York County, New York",0,11,0,11,0,11
1400000US36061008603,36061008603,"Census Tract 86.03, New York County, New York",2465,273,1645,228,820,166
1400000US36061008700,36061008700,"Census Tract 87, New York County, New York",3935,244,1131,270,2804,341
1400000US36061008800,36061008800,"Census Tract 88, New York County, New York",4474,364,1894,323,2580,373
1400000US36061008900,36061008900,"Census Tract 89, New York County, New York",3058,249,904,197,2154,281
1400000US36061009000,36061009000,"Census Tract 90, New York County, New York",4216,395,1172,243,3044,360
1400000US36061009100,36061009100,"Census Tract 91, New York County, New York",4018,194,1131,218,2887,245
1400000US36061009200,36061009200,"Census Tract 92, New York County, New York",1100,104,76,33,1024,102
1400000US36061009300,36061009300,"Census Tract 93, New York County, New York",5114,309,2269,399,2845,416
1400000US36061009400,36061009400,"Census Tract 94, New York County, New York",20,13,0,11,20,13
1400000US36061009500,36061009500,"Census Tract 95, New York County, New York",1165,105,424,85,741,109
1400000US36061009600,36061009600,"Census Tract 96, New York County, New York",128,60,19,19,109,61
1400000US36061009700,36061009700,"Census Tract 97, New York County, New York",2736,129,942,187,1794,235
1400000US36061009800,36061009800,"Census Tract 98, New York County, New York",4201,257,1644,295,2557,335
1400000US36061009900,36061009900,"Census Tract 99, New York County, New York",2383,150,354,93,2029,167
1400000US36061010000,36061010000,"Census Tract 100, New York County, New York",1217,90,239,89,978,122
1400000US36061010100,36061010100,"Census Tract 101, New York County, New York",709,80,6,9,703,79
1400000US36061010200,36061010200,"Census Tract 102, New York County, New York",124,59,36,24,88,58
1400000US36061010300,36061010300,"Census Tract 103, New York County, New York",1219,113,148,56,1071,110
1400000US36061010400,36061010400,"Census Tract 104, New York County, New York",673,84,310,69,363,75
1400000US36061010601,36061010601,"Census Tract 106.01, New York County, New York",4338,315,2814,356,1524,294
1400000US36061010602,36061010602,"Census Tract 106.02, New York County, New York",2436,255,636,162,1800,230
1400000US36061010800,36061010800,"Census Tract 108, New York County, New York",4955,457,2046,357,2909,373
1400000US36061010900,36061010900,"Census Tract 109, New York County, New York",108,29,42,29,66,24
1400000US36061011000,36061011000,"Census Tract 110, New York County, New York",4185,357,617,203,3568,348
1400000US36061011100,36061011100,"Census Tract 111, New York County, New York",2253,187,228,89,2025,186
1400000US36061011201,36061011201,"Census Tract 112.01, New York County, New York",589,75,104,52,485,74
1400000US36061011202,36061011202,"Census Tract 112.02, New York County, New York",183,46,145,40,38,29
1400000US36061011203,36061011203,"Census Tract 112.03, New York County, New York",738,115,320,87,418,83
1400000US36061011300,36061011300,"Census Tract 113, New York County, New York",66,24,27,18,39,17
1400000US36061011401,36061011401,"Census Tract 114.01, New York County, New York",662,118,289,79,373,89
1400000US36061011402,36061011402,"Census Tract 114.02, New York County, New York",1305,131,829,111,476,101
1400000US36061011500,36061011500,"Census Tract 115, New York County, New York",1312,128,236,76,1076,116
1400000US36061011600,36061011600,"Census Tract 116, New York County, New York",2048,209,348,97,1700,207
1400000US36061011700,36061011700,"Census Tract 117, New York County, New York",2027,219,0,11,2027,219
1400000US36061011800,36061011800,"Census Tract 118, New York County, New York",5230,383,1498,224,3732,347
1400000US36061011900,36061011900,"Census Tract 119, New York County, New York",1029,69,0,11,1029,69
1400000US36061012000,36061012000,"Census Tract 120, New York County, New York",1757,181,1164,190,593,150
1400000US36061012100,36061012100,"Census Tract 121, New York County, New York",5028,368,293,131,4735,363
1400000US36061012200,36061012200,"Census Tract 122, New York County, New York",1850,210,1229,204,621,169
1400000US36061012400,36061012400,"Census Tract 124, New York County, New York",5252,438,1143,282,4109,418
1400000US36061012500,36061012500,"Census Tract 125, New York County, New York",1421,132,80,63,1341,137
1400000US36061012600,36061012600,"Census Tract 126, New York County, New York",6913,688,2575,529,4338,628
1400000US36061012700,36061012700,"Census Tract 127, New York County, New York",3901,301,632,261,3269,325
1400000US36061012800,36061012800,"Census Tract 128, New York County, New York",3011,232,2108,216,903,205
1400000US36061012900,36061012900,"Census Tract 129, New York County, New York",2915,228,693,179,2222,197
1400000US36061013000,36061013000,"Census Tract 130, New York County, New York",1901,232,1299,205,602,154
1400000US36061013100,36061013100,"Census Tract 131, New York County, New York",1753,118,175,58,1578,121
1400000US36061013200,36061013200,"Census Tract 132, New York County, New York",5949,370,1297,362,4652,512
1400000US36061013300,36061013300,"Census Tract 133, New York County, New York",2887,263,275,110,2612,257
1400000US36061013400,36061013400,"Census Tract 134, New York County, New York",6512,478,2315,411,4197,509
1400000US36061013500,36061013500,"Census Tract 135, New York County, New York",3529,247,42,32,3487,249
1400000US36061013600,36061013600,"Census Tract 136, New York County, New York",8611,517,2391,403,6220,523
1400000US36061013700,36061013700,"Census Tract 137, New York County, New York",3865,399,1106,282,2759,369
1400000US36061013800,36061013800,"Census Tract 138, New York County, New York",7465,444,2093,420,5372,465
1400000US36061013900,36061013900,"Census Tract 139, New York County, New York",5523,587,1556,405,3967,610
1400000US36061014000,36061014000,"Census Tract 140, New York County, New York",3742,225,1885,195,1857,229
1400000US36061014200,36061014200,"Census Tract 142, New York County, New York",1969,185,1298,181,671,139
1400000US36061014300,36061014300,"Census Tract 143, New York County, New York",0,11,0,11,0,11
1400000US36061014401,36061014401,"Census Tract 144.01, New York County, New York",2611,171,1180,156,1431,180
1400000US36061014402,36061014402,"Census Tract 144.02, New York County, New York",3991,191,1098,162,2893,234
1400000US36061014500,36061014500,"Census Tract 145, New York County, New York",2524,253,793,146,1731,215
1400000US36061014601,36061014601,"Census Tract 146.01, New York County, New York",2550,154,272,106,2278,175
1400000US36061014602,36061014602,"Census Tract 146.02, New York County, New York",4655,294,1078,221,3577,336
1400000US36061014700,36061014700,"Census Tract 147, New York County, New York",1465,128,248,90,1217,120
1400000US36061014801,36061014801,"Census Tract 148.01, New York County, New York",1421,115,486,82,935,101
1400000US36061014802,36061014802,"Census Tract 148.02, New York County, New York",3376,206,1422,189,1954,186
1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",3083,261,1194,210,1889,257
1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",1112,98,673,94,439,93
1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",2408,196,1745,189,663,153
1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",3997,343,442,162,3555,352
1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",3581,170,632,134,2949,167
1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",4773,395,1960,302,2813,305
1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",7814,425,2257,379,5557,555
1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",5463,350,3351,380,2112,330
1400000US36061015601,36061015601,"Census Tract 156.01, New York County, New York",2913,150,43,53,2870,164
1400000US36061015602,36061015602,"Census Tract 156.02, New York County, New York",946,97,50,32,896,101
1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",5633,547,1980,410,3653,477
1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",2567,169,1260,152,1307,187
1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",1863,111,68,45,1795,113
1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",4873,494,2720,454,2153,367
1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",1664,120,1183,156,481,144
1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",1136,106,405,65,731,92
1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",3700,228,798,149,2902,257
1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",3775,180,266,112,3509,195
1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",3825,203,1285,157,2540,273
1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",2523,101,0,16,2523,101
1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",3347,219,1405,213,1942,276
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",2875,139,123,74,2752,157
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",3172,209,1261,164,1911,213
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",1579,117,96,45,1483,110
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",4007,420,1147,271,2860,356
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",3233,121,177,84,3056,149
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",4717,242,1903,278,2814,298
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",2186,135,103,72,2083,138
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",4309,333,1010,244,3299,430
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",1966,122,248,79,1718,126
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",855,38,0,11,855,38
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",4730,372,2236,368,2494,355
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",4820,249,1436,255,3384,268
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",1705,93,60,34,1645,99
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",4762,260,1111,245,3651,277
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",2802,149,180,140,2622,157
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",4308,259,904,183,3404,290
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",2607,162,18,28,2589,163
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",4339,305,945,248,3394,281
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",2786,196,313,112,2473,206
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",2876,177,657,174,2219,203
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",2001,95,16,19,1985,96
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",4029,272,1049,219,2980,298
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",2347,150,128,62,2219,164
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",5005,198,704,178,4301,252
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",1359,83,523,80,836,89
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",4536,212,1400,256,3136,280
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",1330,55,10,15,1320,56
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",3897,231,694,206,3203,258
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",2356,143,126,74,2230,163
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",3403,197,835,149,2568,217
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",1546,69,25,23,1521,73
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",445,52,0,11,445,52
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",993,107,235,86,758,99
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",1164,72,328,94,836,113
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",3344,225,839,154,2505,219
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",1288,120,376,103,912,127
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",297,21,60,21,237,23
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",1777,92,198,61,1579,104
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",483,63,29,17,454,64
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",1218,73,263,76,955,84
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",1329,121,194,78,1135,132
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",1321,65,28,21,1293,60
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",2128,134,410,156,1718,166
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",1478,88,48,37,1430,96
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",3088,149,401,147,2687,199
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",3987,306,986,152,3001,327
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",2540,128,65,57,2475,133
1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",2173,103,71,51,2102,109
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",1859,108,24,28,1835,104
1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",1293,65,34,28,1259,78
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",3291,202,506,147,2785,209
1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",0,11,0,11,0,11
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",2693,165,341,105,2352,177
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",2014,141,21,30,1993,141
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",2573,133,392,149,2181,190
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",1227,94,435,96,792,107
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",1257,96,277,85,980,113
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",2366,106,138,91,2228,133
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",1529,39,0,11,1529,39
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",2664,154,128,78,2536,164
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",3500,189,501,145,2999,211
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",1731,135,240,86,1491,153
1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",2237,112,431,126,1806,149
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",2439,157,326,118,2113,183
1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",2873,168,222,85,2651,176
1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",3645,156,121,75,3524,163
1400000US36061023100,36061023100,"Census Tract 231, New York County, New York",2631,145,320,149,2311,196
1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",3123,151,126,73,2997,166
1400000US36061023300,36061023300,"Census Tract 233, New York County, New York",2531,123,263,98,2268,142
1400000US36061023400,36061023400,"Census Tract 234, New York County, New York",2165,99,155,73,2010,119
1400000US36061023501,36061023501,"Census Tract 235.01, New York County, New York",2495,107,371,120,2124,166
1400000US36061023502,36061023502,"Census Tract 235.02, New York County, New York",772,76,21,19,751,78
1400000US36061023600,36061023600,"Census Tract 236, New York County, New York",2979,170,684,213,2295,243
1400000US36061023700,36061023700,"Census Tract 237, New York County, New York",2494,144,118,89,2376,172
1400000US36061023801,36061023801,"Census Tract 238.01, New York County, New York",4055,271,525,183,3530,265
1400000US36061023802,36061023802,"Census Tract 238.02, New York County, New York",657,75,0,11,657,75
1400000US36061023900,36061023900,"Census Tract 239, New York County, New York",1001,62,87,52,914,68
1400000US36061024000,36061024000,"Census Tract 240, New York County, New York",0,11,0,11,0,11
1400000US36061024100,36061024100,"Census Tract 241, New York County, New York",3178,166,666,166,2512,194
1400000US36061024200,36061024200,"Census Tract 242, New York County, New York",1380,50,14,23,1366,56
1400000US36061024301,36061024301,"Census Tract 243.01, New York County, New York",1334,94,76,45,1258,100
1400000US36061024302,36061024302,"Census Tract 243.02, New York County, New York",2387,145,0,16,2387,145
1400000US36061024500,36061024500,"Census Tract 245, New York County, New York",4727,181,133,89,4594,183
1400000US36061024700,36061024700,"Census Tract 247, New York County, New York",2407,146,270,94,2137,178
1400000US36061024900,36061024900,"Census Tract 249, New York County, New York",381,29,35,42,346,48
1400000US36061025100,36061025100,"Census Tract 251, New York County, New York",763,53,18,19,745,56
1400000US36061025300,36061025300,"Census Tract 253, New York County, New York",3784,120,64,31,3720,125
1400000US36061025500,36061025500,"Census Tract 255, New York County, New York",2157,155,185,104,1972,183
1400000US36061025700,36061025700,"Census Tract 257, New York County, New York",1742,102,566,121,1176,145
1400000US36061025900,36061025900,"Census Tract 259, New York County, New York",1615,78,629,88,986,102
1400000US36061026100,36061026100,"Census Tract 261, New York County, New York",3665,145,10,15,3655,147
1400000US36061026300,36061026300,"Census Tract 263, New York County, New York",2868,120,26,31,2842,123
1400000US36061026500,36061026500,"Census Tract 265, New York County, New York",2763,129,456,133,2307,166
1400000US36061026700,36061026700,"Census Tract 267, New York County, New York",561,42,5,7,556,42
1400000US36061026900,36061026900,"Census Tract 269, New York County, New York",2530,156,143,100,2387,160
1400000US36061027100,36061027100,"Census Tract 271, New York County, New York",2973,101,231,81,2742,134
1400000US36061027300,36061027300,"Census Tract 273, New York County, New York",3263,135,759,162,2504,193
1400000US36061027500,36061027500,"Census Tract 275, New York County, New York",1573,93,724,93,849,104
1400000US36061027700,36061027700,"Census Tract 277, New York County, New York",2135,66,0,16,2135,66
1400000US36061027900,36061027900,"Census Tract 279, New York County, New York",3972,130,290,144,3682,168
1400000US36061028100,36061028100,"Census Tract 281, New York County, New York",1320,72,361,76,959,92
1400000US36061028300,36061028300,"Census Tract 283, New York County, New York",3083,154,512,169,2571,197
1400000US36061028500,36061028500,"Census Tract 285, New York County, New York",2619,114,0,16,2619,114
1400000US36061028700,36061028700,"Census Tract 287, New York County, New York",1618,82,70,31,1548,78
1400000US36061029100,36061029100,"Census Tract 291, New York County, New York",3899,113,90,62,3809,124
1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",2805,150,16,28,2789,152
1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",3251,150,279,97,2972,178
1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",0,11,0,11,0,11
1400000US36061029900,36061029900,"Census Tract 299, New York County, New York",1434,71,8,13,1426,73
1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",1825,77,135,38,1690,80
1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",1776,86,772,105,1004,115
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",3480,111,225,121,3255,159
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",0,11,0,11,0,11
1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",3912,211,166,66,3746,223
1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",3076,260,1155,219,1921,301
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",0,11,0,11,0,11
1400000US36081000100,36081000100,"Census Tract 1, Queens County, New York",3181,184,547,122,2634,182
1400000US36081000200,36081000200,"Census Tract 2, Queens County, New York",961,61,479,77,482,94
1400000US36081000400,36081000400,"Census Tract 4, Queens County, New York",1309,95,810,128,499,110
1400000US36081000600,36081000600,"Census Tract 6, Queens County, New York",1046,83,541,98,505,106
1400000US36081000700,36081000700,"Census Tract 7, Queens County, New York",2865,160,916,164,1949,227
1400000US36081000800,36081000800,"Census Tract 8, Queens County, New York",969,70,534,87,435,90
1400000US36081001000,36081001000,"Census Tract 10, Queens County, New York",937,78,455,86,482,83
1400000US36081001200,36081001200,"Census Tract 12, Queens County, New York",1355,64,709,124,646,127
1400000US36081001400,36081001400,"Census Tract 14, Queens County, New York",1040,110,524,119,516,127
1400000US36081001600,36081001600,"Census Tract 16, Queens County, New York",841,49,595,66,246,57
1400000US36081001800,36081001800,"Census Tract 18, Queens County, New York",922,54,405,85,517,87
1400000US36081001900,36081001900,"Census Tract 19, Queens County, New York",735,111,376,74,359,108
1400000US36081002000,36081002000,"Census Tract 20, Queens County, New York",501,40,276,58,225,57
1400000US36081002200,36081002200,"Census Tract 22, Queens County, New York",712,50,229,56,483,63
1400000US36081002400,36081002400,"Census Tract 24, Queens County, New York",631,49,365,57,266,56
1400000US36081002500,36081002500,"Census Tract 25, Queens County, New York",3099,106,11,20,3088,110
1400000US36081002600,36081002600,"Census Tract 26, Queens County, New York",651,49,326,67,325,63
1400000US36081002800,36081002800,"Census Tract 28, Queens County, New York",869,70,252,68,617,72
1400000US36081003000,36081003000,"Census Tract 30, Queens County, New York",451,42,194,48,257,53
1400000US36081003100,36081003100,"Census Tract 31, Queens County, New York",438,56,56,33,382,58
1400000US36081003200,36081003200,"Census Tract 32, Queens County, New York",423,56,214,56,209,60
1400000US36081003300,36081003300,"Census Tract 33, Queens County, New York",989,68,147,42,842,71
1400000US36081003400,36081003400,"Census Tract 34, Queens County, New York",589,64,382,79,207,58
1400000US36081003600,36081003600,"Census Tract 36, Queens County, New York",915,77,387,87,528,96
1400000US36081003700,36081003700,"Census Tract 37, Queens County, New York",0,11,0,11,0,11
1400000US36081003800,36081003800,"Census Tract 38, Queens County, New York",763,55,204,63,559,77
1400000US36081003900,36081003900,"Census Tract 39, Queens County, New York",447,57,66,35,381,62
1400000US36081004001,36081004001,"Census Tract 40.01, Queens County, New York",682,61,287,80,395,73
1400000US36081004002,36081004002,"Census Tract 40.02, Queens County, New York",379,37,106,41,273,53
1400000US36081004200,36081004200,"Census Tract 42, Queens County, New York",1231,66,563,101,668,103
1400000US36081004300,36081004300,"Census Tract 43, Queens County, New York",1032,53,25,29,1007,62
1400000US36081004401,36081004401,"Census Tract 44.01, Queens County, New York",986,55,513,82,473,85
1400000US36081004500,36081004500,"Census Tract 45, Queens County, New York",1527,83,1079,126,448,104
1400000US36081004700,36081004700,"Census Tract 47, Queens County, New York",1781,107,90,57,1691,122
1400000US36081005000,36081005000,"Census Tract 50, Queens County, New York",4,6,4,6,0,11
1400000US36081005100,36081005100,"Census Tract 51, Queens County, New York",708,41,66,37,642,55
1400000US36081005200,36081005200,"Census Tract 52, Queens County, New York",743,46,282,71,461,65
1400000US36081005300,36081005300,"Census Tract 53, Queens County, New York",2282,164,377,128,1905,205
1400000US36081005400,36081005400,"Census Tract 54, Queens County, New York",1630,91,967,119,663,134
1400000US36081005500,36081005500,"Census Tract 55, Queens County, New York",379,40,70,35,309,51
1400000US36081005700,36081005700,"Census Tract 57, Queens County, New York",1840,56,185,59,1655,82
1400000US36081005800,36081005800,"Census Tract 58, Queens County, New York",2105,80,1090,163,1015,167
1400000US36081005900,36081005900,"Census Tract 59, Queens County, New York",1679,141,248,89,1431,143
1400000US36081006100,36081006100,"Census Tract 61, Queens County, New York",2764,135,215,107,2549,175
1400000US36081006201,36081006201,"Census Tract 62.01, Queens County, New York",2751,140,2145,219,606,205
1400000US36081006202,36081006202,"Census Tract 62.02, Queens County, New York",2587,94,1152,234,1435,248
1400000US36081006300,36081006300,"Census Tract 63, Queens County, New York",2496,168,215,94,2281,152
1400000US36081006501,36081006501,"Census Tract 65.01, Queens County, New York",1700,133,68,47,1632,134
1400000US36081006502,36081006502,"Census Tract 65.02, Queens County, New York",1697,128,283,103,1414,152
1400000US36081006900,36081006900,"Census Tract 69, Queens County, New York",1895,134,311,80,1584,146
1400000US36081007100,36081007100,"Census Tract 71, Queens County, New York",1790,97,87,37,1703,103
1400000US36081007300,36081007300,"Census Tract 73, Queens County, New York",2069,143,300,122,1769,170
1400000US36081007500,36081007500,"Census Tract 75, Queens County, New York",2147,145,252,82,1895,167
1400000US36081007700,36081007700,"Census Tract 77, Queens County, New York",569,62,119,49,450,64
1400000US36081007900,36081007900,"Census Tract 79, Queens County, New York",1238,104,310,89,928,114
